geneId,diseaseId,Label
8074,C1876187,1
155,C4317151,0
65217,C0009197,1
265,C4310663,0
84892,C4284790,1
57477,C0521756,0
55219,C1257840,0
1287,C0241908,1
79147,C4284790,1
9698,C0751760,0
9126,C0023466,1
5970,C0008370,1
4841,C4518356,1
4193,C0878683,0
1794,C0279628,1
103753527,C3889636,1
10618,C1956097,0
1909,C4014934,0
3976,C0032460,1
54885,C0403397,1
3293,C0334610,0
3516,C0003873,1
2047,C0346167,1
374407,C3151055,0
7351,C0678306,1
11132,C1832544,1
204219,C0431128,0
1832,C1800706,1
3547,C1968804,0
7343,C0472767,0
6614,C4016905,0
81029,C0042133,1
10058,C1852767,1
84146,C0750905,0
55331,C0546125,0
2623,C1860788,1
3458,C0002152,1
11197,C1834846,0
53335,C0023014,1
1282,C1858991,1
5267,C0345967,1
79053,C1691228,1
3280,C0347515,1
84700,C0345958,1
5781,C0028326,1
64377,C4015729,1
2625,C1334968,1
71,C4231117,1
9381,C0279637,0
5179,C0023530,0
442915,C0151911,0
1734,C0040128,1
3939,C1858301,0
1646,C4015368,0
3320,C0011616,1
9091,C1861065,0
8558,C3696898,0
3251,C0008372,0
4977,C2676771,0
29108,C0598608,1
6718,C0008370,1
2652,C0085423,0
26525,C1850569,0
1139,C1292779,0
3611,C0472381,1
9926,C0205769,0
57545,C0265215,1
54901,C0027092,0
55906,C0025958,1
8675,C0023290,0
7490,C0346990,1
664612,C3501647,0
6678,C0268363,1
91661,C0206648,0
3119,C0014848,1
4842,C0015923,1
23582,C1848488,0
158326,C0015397,1
2053,C0019189,0
3978,C0035353,0
81849,C4225233,0
93166,C2936170,1
1951,C3151446,0
10555,C0028860,0
6285,C0006118,1
814,C0751357,0
407040,C0271650,1
1124,C0155533,0
1129,C0149622,1
4780,C4693390,0
5145,C1864912,0
3418,C0206698,1
6503,C0042900,1
1386,C0700438,0
10747,C2675212,0
201475,C0040702,0
23417,C2350879,0
51259,C4479260,0
1173,C1858120,1
6578,C1853258,0
54982,C3665347,1
4295,C0013182,1
3624,C4225174,0
64802,C4225222,0
1493,C0432227,0
84433,C0494261,1
6281,C0729353,0
64084,C0750993,0
3910,C0000786,1
56262,C0001768,1
1605,C0023092,1
51176,C1845168,0
5243,C0033975,1
147685,C1836573,0
8767,C2677589,0
2661,C0032460,1
7535,C0242583,1
1890,C4551995,1
10810,C0087031,1
9464,C0751759,0
1781,C0342608,0
3574,C4747991,0
8879,C4540559,1
9415,C0023794,1
4208,C1860991,0
9365,C0001787,1
2033,C0376634,1
6716,C1739363,1
55084,C0085109,0
4886,C0011999,1
283131,C0522345,0
4750,C0026363,1
345,C0432328,0
123263,C0032230,0
6448,C0162700,0
492,C4748455,0
338328,C3888239,0
50604,C0268126,0
4288,C0085292,0
355,C0234299,1
83990,C0496956,1
3418,C0431108,1
8089,C0023827,1
56947,C4310726,1
10020,C0342853,1
3035,C0752291,0
8289,C0279628,1
949,C2936860,0
3310,C0087031,1
55558,C4748876,0
1175,C0751198,0
55621,C4749033,1
163223,C2751643,0
64221,C4551637,0
124093,C0175709,1
2771,C0340485,1
285848,C0020757,1
4524,C0264716,0
79977,C0206145,0
112398,C3280062,0
2044,C0149782,1
2581,C0009171,0
238,C0027643,1
5981,C0234247,0
7097,C4748381,0
1815,C0236733,1
79728,C1837028,0
6696,C0162820,1
1687,C3280974,0
2335,C3554001,0
3569,C0011854,1
6327,C0006625,0
8537,C3278154,0
23765,C4014354,0
84446,C0278883,1
51816,C0494261,1
1293,C1834674,1
2200,C2931588,1
796,C0270858,1
5155,C4310812,0
4157,C0042900,1
4053,C0265313,1
81794,C3147083,0
3952,C0004352,1
54414,C0751671,0
4486,C4310729,1
1514,C1335107,1
30813,C0750942,1
7091,C0024667,1
30011,C1845366,0
2690,C1858656,1
7328,C0017154,0
10519,C2675369,0
5078,C2677132,1
4211,C0393759,1
10381,C1302995,1
1728,C0022658,1
693167,C0750970,0
902,C3809464,0
4023,C3553656,0
1493,C0021831,1
93,C2748608,0
1366,C1847197,0
284688,C0750928,0
8451,C3806712,0
731,C0003257,1
2022,C0039445,1
10085,C4313693,0
140733,C3151080,0
23064,C4231118,0
406947,C4015342,0
1052,C0026998,1
54507,C2673634,1
55636,C3888309,0
64757,C0751161,0
60684,C0271742,1
1260,C0393778,1
3818,C0007274,1
25973,C0205710,1
5460,C1850096,0
2073,C2931277,1
683,C0010691,0
384,C1857777,0
114826,C1167732,0
6608,C0007117,1
10352,C1859486,0
1041,C1836284,0
83879,C0751505,0
11060,C0409959,1
1012,C0236733,1
1413,C0012243,0
64434,C0079744,1
5573,C0026846,1
10943,C4022738,1
5995,C4551512,0
83987,C0282525,0
611,C3151460,0
26227,C3550921,0
23461,C0027022,0
57190,C0546264,1
4363,C4539948,0
182,C0017636,1
27229,C1879312,0
84466,C0035220,1
11160,C1838280,0
9217,C0206624,0
6904,C0037769,1
9575,C1854988,0
6480,C0600241,0
79730,C1853118,0
55328,C0025312,0
545,C0042076,1
389558,C2676498,0
4609,C0376628,1
8533,C3151237,0
11200,C0238033,1
11262,C0023434,1
2053,C0410529,0
26330,C1970841,0
90121,C1260899,1
2110,C1856405,1
26585,C1847540,0
219621,C0019209,1
9881,C0009319,0
4729,C1834821,0
80224,C1838979,1
23601,C4540199,0
55124,C4225242,0
6006,C1843687,0
7177,C0022104,1
93986,C4049798,0
8295,C1867773,0
26090,C0028738,1
4607,C0033141,1
2992,C0265309,0
5322,C0015397,1
80204,C1859312,0
10221,C2931852,0
79659,C0024507,1
10667,C3554168,1
4660,C4748364,0
5125,C0344490,1
6905,C2936786,0
3949,C0015695,1
4329,C3151226,0
140609,C0018818,0
55812,C4310653,0
55967,C4693899,0
23476,C1853099,1
1132,C4539976,0
65062,C0431399,1
6567,C0751717,0
339855,C4310711,1
10743,C3553538,0
6125,C4310696,0
7422,C0678807,1
7827,C1567744,1
6777,C0456889,1
284403,C1955869,1
152816,C3553830,1
11073,C1867468,0
144717,C3809768,0
595,C0021846,1
8870,C0037274,1
10312,C1859966,1
57381,C4049050,0
57704,C4706412,1
9031,C3810367,0
10221,C1864205,0
59341,C0878659,1
55170,C0009917,0
6716,C0005001,1
11200,C3715155,0
3172,C4014962,1
162417,C0043194,0
23345,C0013146,1
7071,C0020074,0
9104,C0206146,0
5894,C1969057,1
407029,C0220769,0
23352,C3278211,0
55286,C0034960,0
406936,C3888239,0
81603,C3711376,0
6786,C0546264,1
324,C2713443,1
148014,C0221074,1
135,C0235083,1
5158,C3501847,1
54716,C0025500,1
57666,C2931456,1
6603,C0398593,1
3547,C0271801,1
788,C1970236,0
338328,C0020443,1
126133,C1853354,0
1297,C1691779,1
4842,C3661483,1
2520,C4277533,0
6468,C1838652,1
2356,C0003873,1
2731,C0268561,1
2248,C2751535,0
8869,C4225261,0
134218,C3810350,1
970,C1333432,1
100126345,C1836447,0
8347,C0036161,0
22919,C4225249,0
712,C3554449,0
6508,C0025221,0
2205,C0013182,1
2176,C0496930,1
4968,C0007134,1
4985,C4015519,0
121551,C0343206,0
79796,C3280284,0
1545,C0011616,1
653545,C0032460,1
11160,C0027746,1
387758,C3714932,0
91543,C0153943,0
9693,C2749477,0
842,C0027765,1
3593,C0030246,1
2103,C1721098,0
112724,C4225338,0
7139,C0035220,1
1824,C1849387,0
945,C3280182,0
2063,C3275508,0
5449,C1859564,0
574441,C1837541,0
9254,C4552765,1
3553,C0271710,1
384,C4310734,0
26127,C0027022,1
9110,C0410538,0
4487,C3150908,0
5592,C0042656,1
5739,C0018799,1
201163,C1868193,1
729230,C3711387,0
6757,C3827793,0
1286,C1832680,0
9922,C4274761,0
1610,C3495498,0
4057,C0520459,1
6239,C0220704,1
3166,C2675859,0
9693,C1863370,0
1558,C4693948,1
5515,C0026827,1
25885,C4011949,0
3552,C0554591,1
8284,C0700053,0
10063,C1836706,0
26040,C0023012,1
4878,C0042035,1
51807,C0543800,0
2180,C0003865,1
6348,C0020517,1
51317,C0036421,1
5602,C1865349,0
7301,C1847836,0
51062,C3668935,0
1843,C0151744,1
6491,C1970712,0
6648,C0206062,1
4353,C0024115,1
9314,C0151744,1
2239,C0376634,1
55084,C0334608,0
26258,C4310730,0
6723,C0242292,0
4976,C0015397,1
11343,C0001787,1
1636,C2937358,1
1717,C0042512,0
79042,C0233771,1
219699,C1856245,0
54885,C1833661,0
4720,C0033141,1
23476,C4551851,1
79641,C4551775,0
9098,C3494976,0
4321,C2350878,1
3091,C0752307,1
79933,C2751325,0
7174,C0279680,0
8600,C1845292,0
8843,C1865643,0
4846,C0020459,1
43,C0040827,1
2321,C0025237,1
8490,C1853965,0
2729,C1832662,1
931,C2936665,1
727676,C0006309,0
301,C0022658,1
11255,C0002622,1
6902,C0231694,0
5443,C0233612,1
256933,C1837549,0
7062,C0005940,0
2263,C3267076,1
7109,C4015146,0
3315,C0007134,1
6513,C3149117,1
3070,C0152013,1
5551,C0400966,1
55023,C4693860,1
440822,C0431350,0
7345,C0016978,1
7056,C0012739,1
139189,C4479476,0
1636,C0035078,1
55624,C4310704,1
197131,C1848488,0
3280,C0334610,1
3783,C0023448,0
7466,C3658267,0
1281,C4749378,0
56160,C3809147,0
196,C0233776,0
5686,C0001787,1
55215,C4310734,0
2673,C3552335,1
7351,C0341059,0
9382,C2749872,0
64374,C0393519,1
595,C0751958,1
83449,C3275750,0
269,C1849930,1
331,C0021390,1
123624,C3809798,1
1906,C0035222,1
10943,C0234996,1
5395,C0206663,1
1153,C0796280,0
128178,C0162359,1
10743,C0553604,0
23400,C0027746,1
476,C4747974,1
8436,C1257840,1
53904,C3280309,0
55112,C3809209,0
406915,C4049005,0
8575,C0006272,0
1910,C3661523,1
2146,C0007621,1
546,C0030846,1
57705,C4479619,0
5592,C3809513,1
2821,C4524082,0
116,C0878773,1
4609,C0887850,1
3417,C0023452,1
1508,C0007134,1
30009,C1319853,1
2099,C0005684,1
7514,C1292754,1
3949,C0010054,1
7124,C1527383,1
4286,C0549567,1
5880,C3280845,0
889,C4225315,0
3748,C3279743,0
6262,C0268414,0
1052,C2931404,0
9241,C2931058,0
4649,C2751088,0
57609,C0030805,0
5443,C0162557,1
5376,C0027888,1
9897,C1863704,1
79784,C2676243,0
4210,C4225360,0
2720,C0086651,1
2214,C0752334,1
55975,C1853198,1
486,C0393571,0
3156,C0022661,1
4247,C4310677,0
2542,C0342749,1
8558,C1562689,0
6506,C4310717,1
3115,C2350873,1
80308,C1832378,0
8554,C0175816,0
265,C1846647,0
28962,C1838258,1
30008,C0268351,1
22827,C0027659,1
1108,C0007758,0
407018,C1863081,0
6303,C0343057,1
10522,C2750949,0
587,C0206762,0
3758,C4225399,0
286204,C3151056,0
147,C0027746,1
2247,C0027719,1
11149,C3150879,0
1565,C0236733,1
7480,C4082304,1
6338,C0010674,1
2870,C2362914,0
7178,C0403399,0
5058,C0393706,0
960,C4225416,0
2915,C0271686,1
4691,C0031190,0
196,C0004943,1
200728,C1707291,0
6786,C4551952,1
4722,C2750475,0
158326,C3887497,1
6423,C1843895,0
80224,C4748792,1
859,C0038644,1
5443,C0005910,1
26052,C4706584,0
5734,C0263454,1
8575,C2750088,0
2517,C0016788,1
51567,C0013374,0
5376,C0393695,1
5371,C0019207,1
1636,C0010054,1
3192,C4014425,0
1356,C0497327,1
23039,C0004238,1
5243,C0004930,1
51343,C0032578,1
23241,C4748070,1
43,C0149840,1
4524,C1956131,1
9499,C0151786,1
7040,C0400966,1
7170,C2750414,1
7306,C0085633,0
3557,C0036429,1
124454,C3554079,1
51599,C3279791,0
29081,C2675186,0
146057,C3668943,0
2218,C1863769,0
10563,C0345967,1
3552,C0008495,1
8788,C0431129,0
10908,C0154682,1
28952,C0005747,0
347733,C1955869,1
7128,C4225218,1
8364,C0376634,1
3912,C3554657,1
51684,C0796147,1
79158,C0494261,0
7040,C0751074,1
84570,C4540156,0
1280,C0038015,1
3991,C0013473,0
2271,C3549861,1
7157,C0023897,1
478,C1865017,0
196,C0023890,1
6774,C0007786,1
22891,C0027404,1
5896,C2700553,1
23483,C3888088,0
167359,C2750785,0
54861,C2673193,0
65998,C0020437,0
23658,C3553961,0
284058,C3683846,1
55172,C3810326,0
811,C0040028,1
6563,C0035078,0
4129,C1257877,1
1947,C1833340,1
116369,C0242292,0
732,C0023479,0
1352,C4041558,0
116228,C1846421,0
27235,C4746986,1
6607,C0393547,1
3486,C3549874,0
4869,C0398626,0
2534,C0740363,0
8600,C3179239,1
5498,C0280313,0
1816,C0206677,0
6733,C1865145,0
55636,C1384666,1
7043,C3810012,1
2690,C4748827,0
57679,C0752198,0
6647,C0027720,1
5725,C0750942,0
220,C0043345,0
672,C4749652,1
3691,C0162361,1
5825,C0029132,0
5455,C0029408,1
4729,C1708350,0
7855,C1833213,0
5424,C3150702,0
3488,C0431399,0
11113,C1842534,0
619553,C4225201,0
5683,C3150974,0
6323,C3463992,1
8419,C3808115,1
8434,C0009171,1
84059,C0206160,0
6556,C0011854,1
55534,C0205945,1
3569,C0948089,1
26005,C0026363,1
25970,C0376300,0
7525,C0013069,1
9118,C0014804,0
6774,C4748569,0
80207,C0853662,0
64857,C4303789,0
627,C0014549,1
5134,C2673536,0
3643,C1844615,0
23255,C0024117,1
26034,C0238462,0
442907,C2748542,0
9187,C4041558,1
55636,C2930927,1
4851,C0038002,1
10734,C3810367,1
6493,C0023869,0
4292,C4015242,0
1758,C3809104,1
100126334,C0524909,1
7139,C2936755,0
2861,C0949541,0
2784,C1848172,1
6297,C0009363,1
940,C0079773,1
5743,C0004153,1
6134,C0796250,1
9356,C0752048,0
2581,C0751273,1
8481,C0022521,1
4000,C2750035,1
3643,C0235833,1
2898,C0024713,1
4054,C0029410,1
374462,C0085090,0
22953,C3280282,0
7070,C3160858,0
2902,C0033975,1
1289,C1846545,1
1419,C0598226,0
4040,C4083050,1
6572,C0003886,1
133522,C0020623,0
8573,C0266468,1
8289,C4721444,1
5727,C0334596,1
153090,C0085096,1
3280,C1527197,1
3785,C0039103,0
1604,C0701818,0
8651,C0079731,1
53637,C4748930,0
3897,C0427169,1
8342,C4225182,0
3162,C0030286,1
282617,C1854467,0
1415,C1832175,1
10788,C4015301,0
124590,C4310790,0
8660,C4016468,0
6342,C0013421,1
23307,C0878683,0
9874,C0027643,1
80746,C0042790,1
124093,C3661489,1
3713,C4296896,0
23619,C0010606,1
200931,C0342257,1
8821,C0234529,0
776,C0428908,1
4603,C0029172,0
5741,C0004779,1
1028,C0004903,1
54795,C0002962,0
9247,C4479229,1
8626,C0037268,1
3358,C4551962,0
51742,C0010606,1
51164,C0751507,0
6772,C1384666,1
55704,C1850055,1
23545,C3150730,0
5328,C0040053,1
163486,C1842398,0
4320,C4049796,0
63976,C0270858,1
2944,C0345967,1
23397,C4693843,1
23036,C3542499,0
80704,C0023264,1
51267,C0004030,1
64411,C0019693,1
378884,C0751783,1
7555,C0410226,1
55748,C1858968,0
7130,C0403445,0
55784,C4319565,0
4068,C1835854,0
54977,C0268130,0
10002,C0600228,0
57231,C4225355,1
84984,C0332878,0
2243,C0034065,1
2688,C0043094,1
64333,C0015697,0
5243,C4225220,0
5743,C0205874,1
9885,C4084712,1
8517,C1291609,0
3868,C0271742,0
338328,C0553586,0
23451,C0432357,0
85439,C4748876,0
163702,C0678306,0
8756,C1723764,0
378884,C0751784,1
4916,C0026998,1
4852,C0277821,1
25792,C1866182,0
10537,C0007570,1
1409,C4310664,0
57623,C0920350,1
284654,C1527384,0
57514,C4693831,0
344805,C0013146,1
8813,C1836517,0
54809,C4284088,1
775,C0338656,1
538,C0751564,1
5770,C0079731,1
7324,C0241772,0
58508,C4540395,1
2624,C2713368,1
5327,C0013903,0
319101,C0376329,1
6756,C1858763,0
9924,C1641846,0
5996,C0029463,1
23299,C4747715,1
51514,C3160858,0
23258,C0265260,0
3295,C0684276,1
8398,C0027960,1
106481323,C1849334,0
23385,C1840560,1
163702,C3266102,0
8925,C1318518,0
2053,C0393671,0
25973,C4722488,0
26121,C0015397,1
3569,C0010346,1
10261,C0027643,0
3586,C1262477,1
8802,C0264886,0
23209,C0010606,1
81796,C0242287,0
27229,C3502492,1
5069,C0948089,1
1182,C0016063,0
4534,C4225183,0
10265,C1970027,1
87,C1837845,0
9349,C3892048,0
152,C1846172,0
203547,C2677190,0
5649,C0796089,1
54531,C0010606,1
2670,C1862939,1
2706,C2673759,1
6278,C0751708,0
7048,C0338489,1
215,C0040953,0
9927,C0015397,1
342945,C3714506,0
11081,C0410174,0
4189,C0008370,1
6197,C0796225,1
5341,C0001787,1
51109,C0346163,0
10449,C0029408,1
79083,C1836573,1
51141,C1838437,0
57709,C1842362,0
6997,C3151268,0
137492,C0013421,1
5573,C4083212,1
2072,C0740345,1
5468,C0221032,1
56270,C0027439,0
157506,C2718076,1
84892,C0265221,1
5911,C3151752,0
114548,C0393679,0
4645,C0025521,1
25923,C3810194,1
7185,C1843225,0
51752,C0339143,0
6337,C0339985,1
51021,C1836681,0
3479,C1168401,1
6309,C0206733,0
6347,C0011999,1
2554,C1838604,1
5972,C4283894,0
846,C0342637,1
6261,C0043119,0
5081,C0003869,0
23345,C0751337,1
6391,C1854336,1
282808,C0018273,1
84896,C0677501,0
6336,C3276706,1
23492,C3809209,0
7389,C3553645,0
3688,C0006663,1
4135,C0020635,0
51399,C4025871,1
10965,C1969651,0
120227,C0042170,1
1592,C1291564,0
1836,C0013447,1
84433,C0036920,1
51527,C0334529,0
9083,C0028738,0
3172,C0751858,0
8789,C0017919,1
699,C0242852,0
56145,C0000786,1
142,C0014518,1
5308,C0376634,1
4595,C3842001,1
4571,C1854416,0
1540,C1857941,1
1807,C1862389,0
2263,C1833340,1
8801,C1855119,1
18,C0751477,1
29927,C1561643,1
10472,C4273897,1
219,C0022610,0
10797,C1266194,1
5981,C0234357,1
2747,C1970021,0
5597,C0020507,1
4661,C0393681,0
3558,C0023530,1
9158,C1857743,0
2516,C0018054,1
84876,C4551952,1
22996,C1839884,0
116844,C2713442,1
6279,C1845050,0
2778,C2678483,0
3117,C0029295,1
6647,C0154681,1
3676,C1866504,0
1173,C1855607,0
960,C2713443,1
5961,C0311338,1
55733,C1854061,0
2639,C0013421,1
51594,C0432330,0
9380,C3553816,0
6399,C0239174,0
60401,C4748767,0
6326,C4304514,0
2919,C0035228,1
6103,C1845667,1
8332,C2931093,0
5551,C0348890,1
4351,C0279606,0
23533,C0154681,0
84153,C0796218,0
23400,C0013421,1
147381,C3809882,0
768212,C0600177,0
4616,C0035220,0
1356,C0278161,1
10587,C4054695,1
3764,C0038644,1
4277,C0019100,1
9132,C2677637,1
3043,C0002312,1
463,C0162566,0
151556,C4721889,0
100302250,C0600066,0
8518,C1855498,0
5265,C1969024,0
191,C0019202,1
6143,C1260899,1
112609,C1838244,0
4143,C0268621,1
10277,C0155912,0
2070,C0158266,0
441478,C1843687,0
64109,C4284284,0
6430,C0023895,1
133522,C1706412,1
83597,C0014836,0
285195,C3151192,0
28969,C4479517,0
5054,C4016325,1
29125,C3553841,0
1969,C0149782,1
79827,C0042781,1
406986,C2350875,0
7351,C4303082,1
1137,C0751510,1
10765,C4748219,1
51752,C2931135,0
51141,C3554446,0
23435,C2677565,1
23556,C1857389,0
3675,C0079301,1
5993,C3810127,0
23314,C0238462,0
4609,C1836482,0
37,C0017495,0
716,C0272242,1
4879,C0007222,1
5228,C0394996,0
440822,C1291299,0
8794,C1859537,0
1636,C0266313,1
574034,C4479577,0
23582,C1836876,0
58510,C1720957,0
150365,C0032617,0
406949,C0039101,0
3949,C0400966,1
163486,C0220991,0
2796,C0750887,1
3350,C0234371,1
374569,C0018965,1
7879,C0684219,0
8435,C4551474,0
81027,C0150055,0
10456,C0677501,0
128989,C1840390,0
254065,C0751097,0
79750,C0085655,0
8859,C1368275,1
79734,C4225341,1
4735,C0162532,0
23533,C4015038,0
1138,C0015625,0
3568,C0014527,0
10584,C4551501,0
10943,C0231689,1
5243,C0376338,1
1415,C1861829,1
30837,C0155862,0
84188,C0242706,0
3439,C0019163,1
63925,C2673520,0
196,C2673809,1
494332,C3150971,0
275,C0268561,1
6329,C0751882,1
55691,C0039101,0
57379,C0004364,1
6201,C1260899,1
7137,C0948089,1
84925,C0796081,0
3818,C0005779,1
574032,C0001828,0
9992,C0039483,0
25885,C1837822,1
2353,C0238281,1
5074,C0520557,0
2153,C0751823,1
92667,C0949855,1
79711,C0233514,0
55742,C4551904,0
64240,C4225201,0
81839,C2676782,0
2186,C4225157,0
23039,C4748084,0
130399,C4049702,0
3897,C1839909,1
5444,C0038219,1
5260,C1838329,0
79784,C4039473,0
8647,C0001733,1
5350,C0342643,0
3565,C1262477,1
1282,C2930808,1
6927,C0020615,1
3097,C4011974,0
3575,C0038368,0
3730,C1857762,0
7415,C0751706,1
3569,C0001925,1
857,C1969343,1
8204,C0585362,0
6446,C4015141,0
4131,C3151062,0
4179,C0162739,1
4540,C2350233,0
2122,C0023470,1
9940,C0279626,1
203286,C0023890,1
56287,C1866558,0
10611,C4011403,0
8540,C1720862,1
29116,C0014175,1
126328,C0265341,0
10135,C3809320,0
23462,C0280793,1
6091,C3150691,0
3913,C0751882,1
3385,C0008312,1
4023,C1720779,1
59344,C3536797,1
54902,C0234996,1
134430,C0271148,1
324,C0009405,1
4629,C0392775,1
7852,C0087031,1
55170,C1842475,0
9254,C3809691,0
4015,C0029463,1
9992,C3554018,0
6548,C0205710,0
55124,C2751288,0
93627,C1168401,1
6288,C0221014,1
7099,C0271685,1
57492,C0496956,1
4860,C0016202,0
3190,C0751216,0
407037,C1266184,0
43,C1527384,1
3557,C0011206,1
3872,C1706595,1
8450,C1837187,0
718,C1969651,1
8864,C0432226,0
10165,C4021813,0
6010,C2720163,0
7852,C0027796,1
54187,C1864872,1
9446,C0037274,1
3643,C0271678,1
4843,C0029454,0
171568,C0008489,0
116519,C2362324,1
9573,C3150969,1
100126572,C2930970,0
3781,C0239849,0
10734,C0085215,1
4851,C3887892,1
9076,C3809971,0
728655,C0015951,0
7252,C4082174,1
9349,C0271387,0
54822,C0023890,1
1292,C3553793,0
11160,C3149750,0
4893,C0152013,1
8313,C0020608,1
1282,C0149931,1
2353,C0393786,1
92667,C1145670,1
79581,C4748766,0
2917,C0038874,0
84560,C0751669,0
5449,C3150821,0
3952,C0015695,1
4297,C0008625,1
3440,C0079758,1
64757,C0236733,1
196,C1387925,0
4843,C0039263,1
947,C0033975,1
8890,C1848586,0
125,C0007785,1
2719,C4748277,0
137492,C3150908,0
7111,C0265987,0
5350,C0027055,1
2056,C1262477,1
9711,C0751782,0
5603,C3553418,0
23302,C3151264,0
1471,C0334607,1
4218,C0751889,0
5720,C1864002,0
7099,C0279628,1
5914,C0149940,1
6329,C1868705,0
156,C0752350,1
2664,C1853371,0
5179,C0006870,1
11011,C3810283,0
4150,C1136209,0
6603,C2675867,0
64399,C1851347,0
23603,C0017661,1
7124,C0017658,1
5685,C0032226,0
27235,C3714927,1
5444,C0018799,1
10400,C0023890,1
54503,C4083212,1
1843,C1833518,0
693121,C0008350,0
5733,C1282359,1
63982,C0393610,1
9314,C0087031,1
793,C4748732,0
57586,C1690006,0
1029,C0022783,1
4589,C1839566,0
80331,C3280442,0
9517,C0007959,1
1672,C4746745,0
3000,C3278404,0
79925,C4225278,0
3122,C0036983,1
645249,C0152013,1
27324,C1846145,0
3576,C0001969,1
1615,C1507149,0
3976,C2676243,0
157506,C1864567,0
7884,C0020608,0
1773,C1859372,0
1027,C4274947,1
368,C1867450,1
3192,C4479319,1
23414,C0039685,1
55572,C1333985,0
23443,C0006625,0
2954,C0005684,1
3553,C0151857,1
1628,C4310800,0
7054,C1257877,1
2531,C3151187,0
5954,C1851710,0
84196,C0432328,0
5573,C3553250,1
5532,C0019202,1
51008,C0521664,0
3362,C3839296,0
56704,C1258104,0
80146,C0021122,0
6720,C0400966,1
4864,C2231324,1
4233,C4085248,1
5657,C3495801,1
3295,C0393699,1
2776,C0001925,1
4893,C0751690,1
8505,C0013937,1
10730,C0521788,0
3455,C1864852,0
596,C0023891,1
1745,C1835922,0
9085,C3150896,0
93664,C0008370,1
112817,C0003469,0
6218,C1260899,1
29997,C0271583,0
2038,C2937421,0
123,C0220748,0
860,C0041948,1
1805,C0796280,0
8813,C4317224,1
170691,C4017073,0
9882,C3495676,1
10286,C1302995,0
23312,C4015261,1
7297,C0009171,1
6634,C0024667,1
79572,C1150929,1
5166,C0400966,1
1314,C0206062,1
3381,C0278211,0
9353,C0206726,0
3988,C4015316,0
80000,C4540497,1
4000,C1832931,1
2776,C0235752,1
3785,C0236742,0
5686,C0019693,1
8443,C0282529,1
4185,C1838429,0
7099,C0520459,1
9966,C1845333,0
574412,C0178540,0
2668,C0028945,1
5618,C0020514,1
6405,C3278154,0
87178,C1846647,1
64283,C0020635,0
4192,C1968804,0
71,C0266551,1
2295,C0541798,0
6049,C0158570,0
2752,C0752109,1
189,C0020500,1
356,C3280527,0
344018,C4540052,0
29851,C0338457,0
9948,C4015624,0
3767,C2931832,1
6323,C3496069,1
85403,C0424083,0
11322,C3554460,0
79809,C3151185,1
5443,C4552030,0
51322,C4225431,1
887,C0796242,0
81562,C0263402,0
4214,C1858562,0
7139,C0949658,1
9499,C0220621,0
5913,C1837091,1
100288687,C2063866,0
9103,C4015343,0
3579,C3850148,1
5692,C0029261,0
3091,C0017636,1
4968,C0018781,1
406934,C0027055,1
118856,C0002991,1
9227,C0020523,0
4728,C0023264,1
84033,C0422892,0
324,C1706412,1
23308,C2937421,0
7701,C0040822,1
84925,C1832992,0
23209,C0432214,0
3295,C0393698,1
351,C0002726,1
55650,C0549159,0
730198,C0270254,0
54809,C3151752,0
5310,C4707243,1
1591,C0026141,1
4340,C2676510,0
150,C0009439,0
7305,C0497327,1
5243,C0022665,1
3482,C1838876,0
8029,C2748515,0
59,C0019189,1
22948,C0152013,1
2892,C0029261,1
4487,C3553409,0
23411,C0524620,1
326,C3275447,0
1814,C1860861,1
23411,C0236735,0
6897,C1136041,0
7353,C2936346,1
91653,C0238198,1
4163,C1845902,0
2898,C0026850,0
3458,C4316791,1
116442,C0004352,1
135,C0752347,0
2068,C1859312,1
125893,C3553788,0
9472,C1257861,0
668,C0220663,1
7249,C0023267,1
4543,C0035309,1
79925,C3554428,0
28958,C0003486,0
8615,C0393807,0
4878,C1838539,1
10401,C0752353,0
158326,C1609433,1
